Date;Produced Power[kW];Consumed Power[kW];Potenza Immessa[kW];Potenza Prelevata[kW];Produced Energy[kWh];Consumed Energy[kWh];Energia Immessa[kWh];Energia Prelevata[kWh];
2013-07-23 02:10;0.0;0.53;0.0;0.53;0.0;0.8;0.0;0.8;
2013-07-23 02:15;0.0;0.44;0.0;0.44;0.0;0.9;0.0;0.9;
2013-07-23 02:20;0.0;0.42;0.0;0.42;0.0;0.9;0.0;0.9;
2013-07-23 02:25;0.0;0.41;0.0;0.41;0.0;1.0;0.0;1.0;
2013-07-23 02:30;0.0;0.43;0.0;0.43;0.0;1.0;0.0;1.0;
2013-07-23 02:35;0.0;0.42;0.0;0.42;0.0;1.0;0.0;1.0;
2013-07-23 02:40;0.0;0.41;0.0;0.41;0.0;1.1;0.0;1.1;
2013-07-23 02:45;0.0;0.34;0.0;0.34;0.0;1.1;0.0;1.1;
2013-07-23 02:50;0.0;0.45;0.0;0.45;0.0;1.1;0.0;1.1;
2013-07-23 02:55;0.0;0.59;0.0;0.59;0.0;1.2;0.0;1.2;
2013-07-23 03:00;0.0;0.42;0.0;0.42;0.0;1.2;0.0;1.2;
2013-07-23 03:05;0.0;0.34;0.0;0.34;0.0;1.2;0.0;1.2;
2013-07-23 03:10;0.0;0.42;0.0;0.42;0.0;1.3;0.0;1.3;
2013-07-23 03:15;0.0;0.34;0.0;0.34;0.0;1.3;0.0;1.3;
2013-07-23 03:20;0.0;0.42;0.0;0.42;0.0;1.3;0.0;1.3;
2013-07-23 03:25;0.0;0.51;0.0;0.51;0.0;1.4;0.0;1.4;
2013-07-23 03:30;0.0;0.46;0.0;0.46;0.0;1.4;0.0;1.4;
2013-07-23 03:35;0.0;0.52;0.0;0.52;0.0;1.4;0.0;1.4;
2013-07-23 03:40;0.0;0.44;0.0;0.44;0.0;1.5;0.0;1.5;
2013-07-23 03:45;0.0;0.41;0.0;0.41;0.0;1.5;0.0;1.5;
2013-07-23 03:50;0.0;0.42;0.0;0.42;0.0;1.5;0.0;1.5;
2013-07-23 03:55;0.0;0.42;0.0;0.42;0.0;1.6;0.0;1.6;
2013-07-23 04:00;0.0;0.41;0.0;0.41;0.0;1.6;0.0;1.6;
2013-07-23 04:05;0.0;0.41;0.0;0.41;0.0;1.6;0.0;1.6;
2013-07-23 04:10;0.0;0.46;0.0;0.46;0.0;1.7;0.0;1.7;
2013-07-23 04:15;0.0;0.52;0.0;0.52;0.0;1.7;0.0;1.7;
2013-07-23 04:20;0.0;0.61;0.0;0.61;0.0;1.8;0.0;1.8;
2013-07-23 04:25;0.0;0.34;0.0;0.34;0.0;1.8;0.0;1.8;
2013-07-23 04:30;0.0;0.42;0.0;0.42;0.0;1.8;0.0;1.8;
2013-07-23 04:35;0.0;0.34;0.0;0.34;0.0;1.9;0.0;1.9;
2013-07-23 04:40;0.0;0.34;0.0;0.34;0.0;1.9;0.0;1.9;
2013-07-23 04:45;0.0;0.34;0.0;0.34;0.0;1.9;0.0;1.9;
2013-07-23 04:50;0.0;0.61;0.0;0.61;0.0;2.0;0.0;2.0;
2013-07-23 04:55;0.0;0.45;0.0;0.45;0.0;2.0;0.0;2.0;
2013-07-23 05:00;0.0;0.51;0.0;0.51;0.0;2.0;0.0;2.0;
2013-07-23 05:05;0.0;0.41;0.0;0.41;0.0;2.1;0.0;2.1;
2013-07-23 05:10;0.0;0.34;0.0;0.34;0.0;2.1;0.0;2.1;
2013-07-23 05:15;0.0;0.51;0.0;0.51;0.0;2.1;0.0;2.1;
2013-07-23 05:20;0.0;0.41;0.0;0.41;0.0;2.2;0.0;2.2;
2013-07-23 05:25;0.0;0.34;0.0;0.34;0.0;2.2;0.0;2.2;
2013-07-23 05:30;0.0;0.53;0.0;0.53;0.0;2.2;0.0;2.2;
2013-07-23 05:35;0.0;0.53;0.0;0.53;0.0;2.3;0.0;2.3;
2013-07-23 05:40;0.0;0.43;0.0;0.43;0.0;2.3;0.0;2.3;
2013-07-23 05:45;0.0;0.41;0.0;0.41;0.0;2.3;0.0;2.3;
2013-07-23 05:50;0.0;0.25;0.0;0.25;0.0;2.4;0.0;2.4;
2013-07-23 05:55;0.0;0.32;0.0;0.32;0.0;2.4;0.0;2.4;
2013-07-23 06:00;0.0;0.33;0.0;0.33;0.0;2.4;0.0;2.4;
2013-07-23 06:05;0.0;0.26;0.0;0.26;0.0;2.4;0.0;2.4;
2013-07-23 06:10;0.0;0.54;0.0;0.54;0.0;2.5;0.0;2.5;
2013-07-23 06:15;0.02;0.43;0.0;0.41;0.0;2.5;0.0;2.5;
2013-07-23 06:20;0.03;0.35;0.0;0.32;0.0;2.5;0.0;2.5;
2013-07-23 06:25;0.04;0.33;0.0;0.29;0.0;2.5;0.0;2.5;
2013-07-23 06:30;0.05;0.25;0.0;0.2;0.0;2.6;0.0;2.6;
2013-07-23 06:35;0.05;0.24;0.0;0.19;0.0;2.6;0.0;2.6;
2013-07-23 06:40;0.0;0.57;0.0;0.57;0.0;2.6;0.0;2.6;
2013-07-23 06:45;0.07;0.32;0.0;0.25;0.0;2.6;0.0;2.6;
2013-07-23 06:50;0.08;0.24;0.0;0.16;0.0;2.6;0.0;2.6;
2013-07-23 06:55;0.1;0.43;0.0;0.33;0.0;2.7;0.0;2.7;
2013-07-23 07:00;0.12;0.42;0.0;0.3;0.0;2.7;0.0;2.7;
2013-07-23 07:05;0.14;0.33;0.0;0.19;0.0;2.7;0.0;2.7;
2013-07-23 07:10;0.19;0.36;0.0;0.17;0.0;2.7;0.0;2.7;
2013-07-23 07:15;0.21;0.27;0.0;0.06;0.0;2.7;0.0;2.7;
2013-07-23 07:20;0.29;0.23;0.06;0.0;0.1;2.8;-2.7;0.0;
2013-07-23 07:25;0.34;0.3;0.04;0.0;0.1;2.8;-2.7;0.0;
2013-07-23 07:30;0.37;0.28;0.09;0.0;0.1;2.8;-2.7;0.0;
2013-07-23 07:35;0.38;0.39;0.0;0.01;0.2;2.9;0.0;2.7;
2013-07-23 07:40;0.45;0.4;0.05;0.0;0.2;2.9;-2.7;0.0;
2013-07-23 07:45;0.48;0.28;0.2;0.0;0.2;2.9;-2.7;0.0;
2013-07-23 07:50;0.54;0.27;0.27;0.0;0.3;3.0;-2.7;0.0;
2013-07-23 07:55;0.61;0.28;0.33;0.0;0.3;3.0;-2.7;0.0;
2013-07-23 08:00;0.65;0.28;0.37;0.0;0.4;3.0;-2.6;0.0;
2013-07-23 08:05;0.72;0.21;0.51;0.0;0.4;3.0;-2.6;0.0;
2013-07-23 08:10;0.84;0.18;0.66;0.0;0.5;3.1;-2.6;0.0;
2013-07-23 08:15;0.82;0.3;0.52;0.0;0.6;3.1;-2.5;0.0;
2013-07-23 08:20;0.87;0.3;0.57;0.0;0.6;3.1;-2.5;0.0;
2013-07-23 08:25;0.9;0.34;0.56;0.0;0.7;3.1;-2.4;0.0;
2013-07-23 08:30;0.91;0.35;0.56;0.0;0.8;3.2;-2.4;0.0;
2013-07-23 08:35;1.07;2.76;0.0;1.69;0.9;3.4;0.0;2.5;
2013-07-23 08:40;1.19;0.33;0.86;0.0;1.0;3.5;-2.5;0.0;
2013-07-23 08:45;1.16;0.33;0.83;0.0;1.1;3.6;-2.5;0.0;
2013-07-23 08:50;1.2;0.39;0.81;0.0;1.2;3.6;-2.4;0.0;
2013-07-23 08:55;1.24;0.66;0.58;0.0;1.3;3.6;-2.3;0.0;
2013-07-23 09:00;1.41;0.59;0.82;0.0;1.4;3.7;-2.3;0.0;
2013-07-23 09:05;1.33;0.41;0.92;0.0;1.5;3.7;-2.2;0.0;
2013-07-23 09:10;1.53;0.34;1.19;0.0;1.6;3.7;-2.1;0.0;
2013-07-23 09:15;1.57;0.3;1.27;0.0;1.7;3.7;-2.0;0.0;
2013-07-23 09:20;1.54;2.48;0.0;0.94;1.9;4.0;0.0;2.1;
2013-07-23 09:25;1.71;0.31;1.4;0.0;2.0;4.1;-2.1;0.0;
2013-07-23 09:30;1.77;1.55;0.22;0.0;2.2;4.2;-2.0;0.0;
2013-07-23 09:35;1.8;1.64;0.16;0.0;2.3;4.2;-1.9;0.0;
2013-07-23 09:40;1.84;0.31;1.53;0.0;2.5;4.4;-1.9;0.0;
2013-07-23 09:45;1.9;0.44;1.46;0.0;2.6;4.4;-1.8;0.0;
2013-07-23 09:50;1.89;0.3;1.59;0.0;2.8;4.4;-1.6;0.0;
2013-07-23 09:55;1.92;2.31;0.0;0.39;2.9;4.5;0.0;1.6;
2013-07-23 10:00;2.06;2.62;0.0;0.56;3.1;4.8;0.0;1.7;
2013-07-23 10:05;2.09;0.18;1.91;0.0;3.3;4.8;-1.5;0.0;
2013-07-23 10:10;2.12;0.1;2.02;0.0;3.5;4.9;-1.4;0.0;
2013-07-23 10:15;2.14;0.41;1.73;0.0;3.7;5.0;-1.3;0.0;
2013-07-23 10:20;2.21;0.5;1.71;0.0;3.8;4.9;-1.1;0.0;
2013-07-23 10:25;2.25;0.21;2.04;0.0;4.0;5.0;-1.0;0.0;
2013-07-23 10:30;2.29;2.49;0.0;0.2;4.2;5.0;0.0;0.8;
2013-07-23 10:35;2.34;0.28;2.06;0.0;4.4;5.3;-0.9;0.0;
2013-07-23 10:40;2.36;0.14;2.22;0.0;4.6;5.3;-0.7;0.0;
2013-07-23 10:45;2.41;0.36;2.05;0.0;4.8;5.3;-0.5;0.0;
2013-07-23 10:50;2.42;0.15;2.27;0.0;4.9;5.2;-0.3;0.0;
2013-07-23 10:55;2.47;0.47;2.0;0.0;5.2;5.4;-0.2;0.0;
2013-07-23 11:00;2.51;0.24;2.27;0.0;5.4;5.4;0.0;0.0;
2013-07-23 11:05;2.56;1.03;1.53;0.0;5.6;5.6;0.0;0.0;
2013-07-23 11:10;2.55;0.1;2.45;0.0;5.8;5.7;0.1;0.0;
2013-07-23 11:15;2.6;0.18;2.42;0.0;6.0;5.7;0.3;0.0;
2013-07-23 11:20;2.61;0.18;2.43;0.0;6.2;5.7;0.5;0.0;
2013-07-23 11:25;2.61;0.17;2.44;0.0;6.4;5.7;0.7;0.0;
2013-07-23 11:30;2.64;0.35;2.29;0.0;6.7;5.8;0.9;0.0;
2013-07-23 11:35;2.65;0.31;2.34;0.0;6.9;5.9;1.0;0.0;
2013-07-23 11:40;2.68;0.41;2.27;0.0;7.1;5.9;1.2;0.0;
2013-07-23 11:45;2.62;2.32;0.3;0.0;7.3;6.0;1.3;0.0;
2013-07-23 11:50;2.72;0.17;2.55;0.0;7.6;6.3;1.3;0.0;
2013-07-23 11:55;2.71;0.24;2.47;0.0;7.8;6.3;1.5;0.0;
2013-07-23 12:00;2.77;0.16;2.61;0.0;7.9;6.2;1.7;0.0;
2013-07-23 12:05;2.8;0.12;2.68;0.0;8.3;6.3;2.0;0.0;
2013-07-23 12:10;2.8;0.3;2.5;0.0;8.4;6.3;2.1;0.0;
2013-07-23 12:15;2.78;0.3;2.48;0.0;8.7;6.3;2.4;0.0;
2013-07-23 12:20;2.76;0.38;2.38;0.0;8.9;6.3;2.6;0.0;
2013-07-23 12:25;2.8;0.38;2.42;0.0;9.1;6.4;2.7;0.0;
2013-07-23 12:30;2.85;0.17;2.68;0.0;9.4;6.4;3.0;0.0;
2013-07-23 12:35;2.86;0.33;2.53;0.0;9.7;6.5;3.2;0.0;
2013-07-23 12:40;2.87;0.4;2.47;0.0;9.9;6.5;3.4;0.0;
2013-07-23 12:45;0.0;0.0;0.0;0.0;;;;;
2013-07-23 12:50;0.0;0.0;0.0;0.0;;;;;
2013-07-23 12:55;0.0;0.0;0.0;0.0;;;;;
2013-07-23 13:00;0.0;0.0;0.0;0.0;;;;;
2013-07-23 13:05;2.85;0.4;2.45;0.0;11.1;6.7;4.4;0.0;
2013-07-23 13:10;2.87;0.27;2.6;0.0;11.3;6.7;4.6;0.0;
2013-07-23 13:15;2.84;0.31;2.53;0.0;11.5;6.6;4.9;0.0;
2013-07-23 13:20;2.87;0.45;2.42;0.0;11.8;6.7;5.1;0.0;
2013-07-23 13:25;2.94;0.27;2.67;0.0;12.0;6.7;5.3;0.0;
2013-07-23 13:30;2.91;0.41;2.5;0.0;12.3;6.8;5.5;0.0;
2013-07-23 13:35;2.9;0.32;2.58;0.0;12.4;6.7;5.7;0.0;
2013-07-23 13:40;2.9;0.36;2.54;0.0;12.7;6.8;5.9;0.0;
2013-07-23 13:45;2.91;0.42;2.49;0.0;13.0;6.9;6.1;0.0;
2013-07-23 13:50;2.89;0.38;2.51;0.0;13.3;7.0;6.3;0.0;
2013-07-23 13:55;2.9;0.25;2.65;0.0;13.4;6.8;6.6;0.0;
2013-07-23 14:00;2.9;0.32;2.58;0.0;13.7;6.9;6.8;0.0;
2013-07-23 14:05;2.9;0.4;2.5;0.0;14.0;7.0;7.0;0.0;
2013-07-23 14:10;2.89;0.24;2.65;0.0;14.3;7.1;7.2;0.0;
2013-07-23 14:15;2.9;0.25;2.65;0.0;14.4;7.0;7.4;0.0;
2013-07-23 14:20;2.89;0.52;2.37;0.0;14.7;7.1;7.6;0.0;
2013-07-23 14:25;2.87;0.43;2.44;0.0;15.0;7.2;7.8;0.0;
2013-07-23 14:30;2.86;0.26;2.6;0.0;15.2;7.2;8.0;0.0;
2013-07-23 14:35;2.82;0.41;2.41;0.0;15.4;7.2;8.2;0.0;
2013-07-23 14:40;2.8;0.24;2.56;0.0;15.7;7.2;8.5;0.0;
2013-07-23 14:45;2.79;0.27;2.52;0.0;15.9;7.2;8.7;0.0;
2013-07-23 14:50;2.76;0.37;2.39;0.0;16.1;7.2;8.9;0.0;
2013-07-23 14:55;2.74;0.4;2.34;0.0;16.4;7.3;9.1;0.0;
2013-07-23 15:00;2.7;0.5;2.2;0.0;16.5;7.2;9.3;0.0;
2013-07-23 15:05;2.7;0.35;2.35;0.0;16.8;7.3;9.5;0.0;
2013-07-23 15:10;2.69;0.32;2.37;0.0;17.0;7.4;9.6;0.0;
2013-07-23 15:15;2.7;0.4;2.3;0.0;17.2;7.4;9.8;0.0;
2013-07-23 15:20;2.69;0.31;2.38;0.0;17.5;7.5;10.0;0.0;
2013-07-23 15:25;2.66;0.33;2.33;0.0;17.7;7.5;10.2;0.0;
2013-07-23 15:30;2.63;0.33;2.3;0.0;17.9;7.5;10.4;0.0;
2013-07-23 15:35;2.6;0.25;2.35;0.0;18.1;7.5;10.6;0.0;
2013-07-23 15:40;2.58;0.44;2.14;0.0;18.4;7.6;10.8;0.0;
2013-07-23 15:45;2.58;0.5;2.08;0.0;18.5;7.5;11.0;0.0;
2013-07-23 15:50;2.54;0.36;2.18;0.0;18.8;7.6;11.2;0.0;
2013-07-23 15:55;2.48;0.24;2.24;0.0;19.0;7.6;11.4;0.0;
2013-07-23 16:00;2.48;0.41;2.07;0.0;19.1;7.6;11.5;0.0;
2013-07-23 16:05;2.44;0.26;2.18;0.0;19.4;7.7;11.7;0.0;
2013-07-23 16:10;2.36;0.23;2.13;0.0;19.6;7.7;11.9;0.0;
2013-07-23 16:15;2.34;0.46;1.88;0.0;19.7;7.7;12.0;0.0;
2013-07-23 16:20;2.31;0.38;1.93;0.0;20.0;7.8;12.2;0.0;
2013-07-23 16:25;2.32;0.31;2.01;0.0;20.2;7.8;12.4;0.0;
2013-07-23 16:30;2.34;0.47;1.87;0.0;20.3;7.8;12.5;0.0;
2013-07-23 16:35;2.29;0.31;1.98;0.0;20.5;7.8;12.7;0.0;
2013-07-23 16:40;2.11;0.41;1.7;0.0;20.7;7.8;12.9;0.0;
2013-07-23 16:45;2.13;0.41;1.72;0.0;20.9;8.0;12.9;0.0;
2013-07-23 16:50;2.07;2.07;0.0;0.0;21.1;21.1;0.0;0.0;
2013-07-23 16:55;2.06;0.29;1.77;0.0;21.3;8.0;13.3;0.0;
2013-07-23 17:00;2.12;0.38;1.74;0.0;21.5;8.1;13.4;0.0;
2013-07-23 17:05;2.04;0.35;1.69;0.0;21.6;8.0;13.6;0.0;
2013-07-23 17:10;1.88;0.44;1.44;0.0;21.8;8.1;13.7;0.0;
2013-07-23 17:15;1.91;0.25;1.66;0.0;22.0;8.2;13.8;0.0;
2013-07-23 17:20;1.85;0.42;1.43;0.0;22.1;8.1;14.0;0.0;
2013-07-23 17:25;1.7;0.38;1.32;0.0;22.2;8.1;14.1;0.0;
2013-07-23 17:30;1.62;0.27;1.35;0.0;22.4;8.2;14.2;0.0;
2013-07-23 17:35;1.64;0.5;1.14;0.0;22.5;8.2;14.3;0.0;
2013-07-23 17:40;1.53;0.54;0.99;0.0;22.6;8.2;14.4;0.0;
2013-07-23 17:45;1.47;0.37;1.1;0.0;22.8;8.3;14.5;0.0;
2013-07-23 17:50;1.44;0.4;1.04;0.0;22.9;8.3;14.6;0.0;
2013-07-23 17:55;1.39;0.39;1.0;0.0;23.0;8.3;14.7;0.0;
2013-07-23 18:00;1.3;0.28;1.02;0.0;23.1;8.4;14.7;0.0;
2013-07-23 18:05;1.25;0.35;0.9;0.0;23.2;8.4;14.8;0.0;
2013-07-23 18:10;1.24;0.33;0.91;0.0;23.3;8.4;14.9;0.0;
2013-07-23 18:15;1.18;0.26;0.92;0.0;23.4;8.4;15.0;0.0;
2013-07-23 18:20;1.06;0.46;0.6;0.0;23.5;8.5;15.0;0.0;
2013-07-23 18:25;1.08;0.56;0.52;0.0;23.6;8.5;15.1;0.0;
2013-07-23 18:30;0.9;0.51;0.39;0.0;23.7;8.6;15.1;0.0;
2013-07-23 18:35;0.93;0.32;0.61;0.0;23.7;8.5;15.2;0.0;
2013-07-23 18:40;0.7;0.27;0.43;0.0;23.8;8.6;15.2;0.0;
2013-07-23 18:45;0.71;0.39;0.32;0.0;23.9;8.7;15.2;0.0;
2013-07-23 18:50;0.74;0.23;0.51;0.0;23.9;8.6;15.3;0.0;
2013-07-23 18:55;0.79;0.28;0.51;0.0;24.0;8.7;15.3;0.0;
2013-07-23 19:00;0.75;0.5;0.25;0.0;24.1;8.8;15.3;0.0;
2013-07-23 19:05;0.65;0.44;0.21;0.0;24.1;8.7;15.4;0.0;
2013-07-23 19:10;0.63;0.39;0.24;0.0;24.2;8.8;15.4;0.0;
2013-07-23 19:15;0.57;0.37;0.2;0.0;24.2;8.8;15.4;0.0;
2013-07-23 19:20;0.48;0.35;0.13;0.0;24.3;8.9;15.4;0.0;
2013-07-23 19:25;0.42;0.4;0.02;0.0;24.3;8.9;15.4;0.0;
2013-07-23 19:30;0.33;0.45;0.0;0.12;24.3;8.9;0.0;-15.4;
2013-07-23 19:35;0.23;0.37;0.0;0.14;24.4;9.0;0.0;-15.4;
2013-07-23 19:40;0.18;0.3;0.0;0.12;24.4;9.0;0.0;-15.4;
2013-07-23 19:45;0.14;0.48;0.0;0.34;24.4;9.0;0.0;-15.4;
2013-07-23 19:50;0.13;0.46;0.0;0.33;24.4;9.1;0.0;-15.3;
2013-07-23 19:55;0.1;0.37;0.0;0.27;24.4;9.1;0.0;-15.3;
2013-07-23 20:00;0.08;0.35;0.0;0.27;24.4;9.1;0.0;-15.3;
2013-07-23 20:05;0.07;0.36;0.0;0.29;24.4;9.1;0.0;-15.3;
2013-07-23 20:10;0.06;0.29;0.0;0.23;24.4;9.1;0.0;-15.3;
2013-07-23 20:15;0.04;0.36;0.0;0.32;24.4;9.2;0.0;-15.2;
2013-07-23 20:20;0.03;0.44;0.0;0.41;24.4;9.2;0.0;-15.2;
2013-07-23 20:25;0.02;0.42;0.0;0.4;24.4;9.2;0.0;-15.2;
2013-07-23 20:30;0.01;0.46;0.0;0.45;24.4;9.3;0.0;-15.1;
2013-07-23 20:35;0.0;0.28;0.0;0.28;24.4;9.3;0.0;-15.1;
2013-07-23 20:40;0.0;0.35;0.0;0.35;24.4;9.3;0.0;-15.1;
2013-07-23 20:45;0.0;0.43;0.0;0.43;24.4;9.4;0.0;-15.0;
2013-07-23 20:50;0.0;0.28;0.0;0.28;24.4;9.4;0.0;-15.0;
2013-07-23 20:55;0.0;0.35;0.0;0.35;24.4;9.4;0.0;-15.0;
2013-07-23 21:00;0.0;0.35;0.0;0.35;24.4;9.5;0.0;-14.9;
2013-07-23 21:05;0.0;0.47;0.0;0.47;24.4;9.5;0.0;-14.9;
2013-07-23 21:10;0.0;0.72;0.0;0.72;24.4;9.5;0.0;-14.9;
2013-07-23 21:15;0.0;0.43;0.0;0.43;24.4;9.6;0.0;-14.8;
2013-07-23 21:20;0.0;0.35;0.0;0.35;24.4;9.6;0.0;-14.8;
2013-07-23 21:25;0.0;0.42;0.0;0.42;24.4;9.6;0.0;-14.8;
2013-07-23 21:30;0.0;0.43;0.0;0.43;24.4;9.7;0.0;-14.7;
2013-07-23 21:35;0.0;0.36;0.0;0.36;24.4;9.7;0.0;-14.7;
2013-07-23 21:40;0.0;0.52;0.0;0.52;24.4;9.7;0.0;-14.7;
2013-07-23 21:45;0.0;0.55;0.0;0.55;24.4;9.8;0.0;-14.6;
2013-07-23 21:50;0.0;0.46;0.0;0.46;24.4;9.8;0.0;-14.6;
2013-07-23 21:55;0.0;0.44;0.0;0.44;24.4;9.9;0.0;-14.5;
2013-07-23 22:00;0.0;0.44;0.0;0.44;24.4;9.9;0.0;-14.5;
2013-07-23 22:05;0.0;0.36;0.0;0.36;24.4;9.9;0.0;-14.5;
2013-07-23 22:10;0.0;0.51;0.0;0.51;24.4;10.0;0.0;-14.4;
2013-07-23 22:15;0.0;0.44;0.0;0.44;24.4;10.0;0.0;-14.4;
2013-07-23 22:20;0.0;0.43;0.0;0.43;24.4;10.1;0.0;-14.3;
2013-07-23 22:25;0.0;0.5;0.0;0.5;24.4;10.1;0.0;-14.3;
2013-07-23 22:30;0.0;0.46;0.0;0.46;24.4;10.1;0.0;-14.3;
2013-07-23 22:35;0.0;0.61;0.0;0.61;24.4;10.2;0.0;-14.2;
2013-07-23 22:40;0.0;0.36;0.0;0.36;24.4;10.2;0.0;-14.2;
2013-07-23 22:45;0.0;0.36;0.0;0.36;24.4;10.3;0.0;-14.1;
2013-07-23 22:50;0.0;0.51;0.0;0.51;24.4;10.3;0.0;-14.1;
2013-07-23 22:55;0.0;0.36;0.0;0.36;24.4;10.3;0.0;-14.1;
2013-07-23 23:00;0.0;0.36;0.0;0.36;24.4;10.4;0.0;-14.0;
2013-07-23 23:05;0.0;0.7;0.0;0.7;24.4;10.4;0.0;-14.0;
2013-07-23 23:10;0.0;0.54;0.0;0.54;24.4;10.5;0.0;-13.9;
2013-07-23 23:15;0.0;0.46;0.0;0.46;24.4;10.5;0.0;-13.9;
2013-07-23 23:20;0.0;0.43;0.0;0.43;24.4;10.5;0.0;-13.9;
2013-07-23 23:25;0.0;0.43;0.0;0.43;24.4;10.6;0.0;-13.8;
2013-07-23 23:30;0.0;0.44;0.0;0.44;24.4;10.6;0.0;-13.8;
2013-07-23 23:35;0.0;0.43;0.0;0.43;24.4;10.6;0.0;-13.8;
2013-07-23 23:40;0.0;0.55;0.0;0.55;24.4;10.7;0.0;-13.7;
2013-07-23 23:45;0.0;0.58;0.0;0.58;24.4;10.7;0.0;-13.7;
2013-07-23 23:50;0.0;0.72;0.0;0.72;24.4;10.8;0.0;-13.6;
2013-07-23 23:55;0.0;2.75;0.0;2.75;24.4;11.0;0.0;-13.4;
2013-07-24 00:00;0.0;2.58;0.0;2.58;0.0;0.0;0.0;0.0;
2013-07-24 00:05;0.0;2.49;0.0;2.49;0.0;0.0;0.0;0.0;
2013-07-24 00:10;0.0;0.48;0.0;0.48;0.0;0.0;0.0;0.0;
2013-07-24 00:15;0.0;2.63;0.0;2.63;0.0;0.4;0.0;0.4;
2013-07-24 00:20;0.0;2.35;0.0;2.35;0.0;0.6;0.0;0.6;
2013-07-24 00:25;0.0;0.52;0.0;0.52;0.0;0.7;0.0;0.7;
2013-07-24 00:30;0.0;0.57;0.0;0.57;0.0;0.8;0.0;0.8;
2013-07-24 00:35;0.0;0.42;0.0;0.42;0.0;0.8;0.0;0.8;
2013-07-24 00:40;0.0;0.32;0.0;0.32;0.0;0.9;0.0;0.9;
2013-07-24 00:45;0.0;0.46;0.0;0.46;0.0;0.9;0.0;0.9;
2013-07-24 00:50;0.0;0.4;0.0;0.4;0.0;0.9;0.0;0.9;
2013-07-24 00:55;0.0;0.31;0.0;0.31;0.0;1.0;0.0;1.0;
2013-07-24 01:00;0.0;0.46;0.0;0.46;0.0;1.0;0.0;1.0;
2013-07-24 01:05;0.0;0.5;0.0;0.5;0.0;1.0;0.0;1.0;
2013-07-24 01:10;0.0;0.42;0.0;0.42;0.0;1.1;0.0;1.1;
2013-07-24 01:15;0.0;0.45;0.0;0.45;0.0;1.1;0.0;1.1;
2013-07-24 01:20;0.0;0.46;0.0;0.46;0.0;1.1;0.0;1.1;
2013-07-24 01:25;0.0;0.32;0.0;0.32;0.0;1.2;0.0;1.2;
2013-07-24 01:30;0.0;0.32;0.0;0.32;0.0;1.2;0.0;1.2;
2013-07-24 01:35;0.0;0.39;0.0;0.39;0.0;1.2;0.0;1.2;
2013-07-24 01:40;0.0;0.39;0.0;0.39;0.0;1.3;0.0;1.3;
2013-07-24 01:45;0.0;0.51;0.0;0.51;0.0;1.3;0.0;1.3;
2013-07-24 01:50;0.0;0.5;0.0;0.5;0.0;1.3;0.0;1.3;
2013-07-24 01:55;0.0;0.48;0.0;0.48;0.0;1.4;0.0;1.4;
2013-07-24 02:00;0.0;0.32;0.0;0.32;0.0;1.4;0.0;1.4;
2013-07-24 02:05;0.0;0.32;0.0;0.32;0.0;1.4;0.0;1.4;
2013-07-24 02:10;0.0;0.55;0.0;0.55;0.0;1.5;0.0;1.5;
2013-07-24 02:15;0.0;0.32;0.0;0.32;0.0;1.5;0.0;1.5;
2013-07-24 02:20;0.0;0.32;0.0;0.32;0.0;1.5;0.0;1.5;
2013-07-24 02:25;0.0;0.57;0.0;0.57;0.0;1.6;0.0;1.6;
2013-07-24 02:30;0.0;0.42;0.0;0.42;0.0;1.6;0.0;1.6;
2013-07-24 02:35;0.0;0.41;0.0;0.41;0.0;1.7;0.0;1.7;
2013-07-24 02:40;0.0;0.54;0.0;0.54;0.0;1.7;0.0;1.7;
2013-07-24 02:45;0.0;0.32;0.0;0.32;0.0;1.7;0.0;1.7;
2013-07-24 02:50;0.0;0.32;0.0;0.32;0.0;1.8;0.0;1.8;
2013-07-24 02:55;0.0;0.32;0.0;0.32;0.0;1.8;0.0;1.8;
2013-07-24 03:00;0.0;0.39;0.0;0.39;0.0;1.8;0.0;1.8;
2013-07-24 03:05;0.0;0.51;0.0;0.51;0.0;1.9;0.0;1.9;
2013-07-24 03:10;0.0;0.42;0.0;0.42;0.0;1.9;0.0;1.9;
2013-07-24 03:15;0.0;0.49;0.0;0.49;0.0;1.9;0.0;1.9;
2013-07-24 03:20;0.0;0.39;0.0;0.39;0.0;2.0;0.0;2.0;
2013-07-24 03:25;0.0;0.32;0.0;0.32;0.0;2.0;0.0;2.0;
2013-07-24 03:30;0.0;0.39;0.0;0.39;0.0;2.0;0.0;2.0;
2013-07-24 03:35;0.0;0.47;0.0;0.47;0.0;2.1;0.0;2.1;
2013-07-24 03:40;0.0;0.32;0.0;0.32;0.0;2.1;0.0;2.1;
2013-07-24 03:45;0.0;0.51;0.0;0.51;0.0;2.1;0.0;2.1;
2013-07-24 03:50;0.0;0.56;0.0;0.56;0.0;2.2;0.0;2.2;
2013-07-24 03:55;0.0;0.41;0.0;0.41;0.0;2.2;0.0;2.2;
2013-07-24 04:00;0.0;0.4;0.0;0.4;0.0;2.2;0.0;2.2;
2013-07-24 04:05;0.0;0.46;0.0;0.46;0.0;2.3;0.0;2.3;
2013-07-24 04:10;0.0;0.32;0.0;0.32;0.0;2.3;0.0;2.3;
2013-07-24 04:15;0.0;0.32;0.0;0.32;0.0;2.3;0.0;2.3;
2013-07-24 04:20;0.0;0.46;0.0;0.46;0.0;2.4;0.0;2.4;
